ID,LON,LAT,QUALITY,DATE,COUNTRY
"183551",106.38731,10.084474,"Unknown","2014","Viet Nam"
"183510",107.5409,11.2014,"Unknown","2014","Viet Nam"
"183473",105.0122711771,22.7980622495,"Centroid Admin2","2014","Viet Nam"
"183453",104.62,10.65,"Unknown","2014","Cambodia"
"183372",106.3679,10.0135,"Unknown","2014","Viet Nam"
"183279",104.976,22.7291,"Unknown","2014","Viet Nam"
"183278",108.2799,15.8739,"Unknown","2014","Viet Nam"
"183271",107.0289,11.0817,"Unknown","2014","Viet Nam"
"183244",105.6475,10.0702,"Unknown","2014","Viet Nam"
"183243",108.0158,13.9924,"Unknown","2014","Viet Nam"
"183224",104.9,11.62,"Unknown","2014","Cambodia"
"183223",108.8113,11.5884,"Centroid Admin2","2014","Viet Nam"
"183222",105.989996708,10.1670604867,"Centroid Admin1","2014","Viet Nam"
"183221",106.3249285792,9.8052191393,"Centroid Admin1","2014","Viet Nam"
"183220",106.85,11.1425,"Centroid Admin1","2014","Viet Nam"
"183219",107.4784386707,10.6480135341,"Centroid Admin2","2014","Viet Nam"
"183186",106.0238813068,20.6659828776,"Centroid Admin2","2014","Viet Nam"
"183185",105.6075,9.5688,"Unknown","2014","Viet Nam"
"183184",108.5532,13.9781,"Unknown","2014","Viet Nam"
"183183",106.4297,20.9271,"Unknown","2014","Viet Nam"
"183079",105.4933,9.3605,"Unknown","2014","Viet Nam"
"182996",106.1984,9.8089,"Unknown","2014","Viet Nam"
"182995",108.9072,14.032,"Unknown","2014","Viet Nam"
"182994",105.2554,21.3476,"Unknown","2014","Viet Nam"
"182974",104.05,11.76,"Unknown","2014","Cambodia"
"182973",105.07,11.09,"Unknown","2014","Cambodia"
"182972",105.7363,19.552,"Unknown","2014","Viet Nam"
"182971",105.9724,10.1442,"Unknown","2014","Viet Nam"
"182970",106.5417,17.5568,"Unknown","2014","Viet Nam"
"182969",105.6015,18.9825,"Unknown","2014","Viet Nam"
"182968",105.9828,18.202,"Unknown","2014","Viet Nam"
"182967",107.4538,10.6241,"Unknown","2014","Viet Nam"
"182966",105.6045,10.1766,"Unknown","2014","Viet Nam"
"182910",109.3603,12.9428,"Unknown","2014","Viet Nam"
"182909",108.1045,12.6571,"Unknown","2014","Viet Nam"
"182908",106.4567,10.5176,"Unknown","2014","Viet Nam"
"182907",104.1884,22.3309,"Unknown","2014","Viet Nam"
"182879",109.0635300318,12.377298784,"Centroid Admin1","2014","Viet Nam"
"182878",104.9468,9.1852,"Unknown","2014","Viet Nam"
"182872",106.2344,11.0753,"Unknown","2014","Viet Nam"
"182867",107.6021,14.5752,"Unknown","2014","Viet Nam"
"182866",106.4529,20.2587,"Unknown","2014","Viet Nam"
"182841",104.95,12,"Unknown","2014","Cambodia"
"182824",108.9871,14.7414,"Unknown","2014","Viet Nam"
"182210",105.9619,21.1196,"Unknown","2014","Viet Nam"
"182209",106.0029,21.1683,"Unknown","2014","Viet Nam"
"182208",106.019,21.1007727298,"Unknown","2014","Viet Nam"
"182207",106.0758,21.134,"Unknown","2014","Viet Nam"
"181867",108.7498033166,15.2499348254,"Centroid Admin2","2014","Viet Nam"
"6763",107.996926974193,14.329735788669,"Centroid Admin3","2014","Viet Nam"
"6764",105.729398642745,10.0559951892182,"Centroid Admin3","2014","Viet Nam"
"6765",107.974339170991,14.3790870949609,"Centroid Admin3","2014","Viet Nam"
"6766",109.097276701152,12.1212739947491,"Centroid Admin3","2014","Viet Nam"
"6767",109.048562340237,12.1233447266767,"Centroid Admin3","2014","Viet Nam"
"6768",109.049713807016,12.2630423279283,"Centroid Admin3","2014","Viet Nam"
"6769",106.688326024652,10.9756527840412,"Centroid Admin3","2014","Viet Nam"
"6770",105.809603062212,10.0647420488722,"Centroid Admin3","2014","Viet Nam"
"6771",105.649315904629,10.0692049757016,"Centroid Admin3","2014","Viet Nam"
"6772",105.809603062212,10.0647420488722,"Centroid Admin3","2014","Viet Nam"
"6773",108.776049716738,15.0527824770873,"Centroid Admin3","2014","Viet Nam"
"6774",107.370728097644,11.5929805777924,"Centroid Admin3","2014","Viet Nam"
"6775",104.920783922243,10.1908041731391,"Centroid Admin3","2014","Viet Nam"
"6776",104.190265324155,22.3299600907778,"Centroid Admin3","2014","Viet Nam"
"6777",108.762587033999,11.80657574205,"Centroid Admin3","2014","Viet Nam"
"6779",106.236177854146,11.0742655513433,"Centroid Admin3","2014","Viet Nam"
"6780",105.186973861813,9.23022698033678,"Centroid Admin3","2014","Viet Nam"
"6781",105.186973861813,9.23022698033678,"Centroid Admin3","2014","Viet Nam"
"6782",105.738210483511,19.5510556601853,"Centroid Admin3","2014","Viet Nam"
"6784",107.163444794196,11.8375986363946,"Centroid Admin3","2014","Viet Nam"
"6785",106.458446037948,10.5166126740907,"Centroid Admin3","2014","Viet Nam"
