ID,LON,LAT,QUALITY,DATE,COUNTRY
"173170",102.973062,21.294917,"Centroid Locality","2012","Viet Nam"
"172859",106.329445,20.437778,"Centroid Locality","2012","Viet Nam"
"172858",106.3797533276,20.4191989735,"Centroid Admin2","2012","Viet Nam"
"172758",105.5296,20.8352,"Unknown","2012","Viet Nam"
"172602",108.7752,15.0757,"Unknown","2012","Viet Nam"
"172601",105.8535497596,19.8916791264,"Centroid Admin2","2012","Viet Nam"
"172600",105.8535497596,19.8916791264,"Centroid Admin2","2012","Viet Nam"
"172451",105.5462025066,22.1809781985,"Centroid Admin2","2012","Viet Nam"
"172357",105.5266,22.1696,"Unknown","2012","Viet Nam"
"172356",105.5998,22.1613,"Unknown","2012","Viet Nam"
"172353",105.984,20.3626,"Unknown","2012","Viet Nam"
"172352",105.9965,20.3671,"Unknown","2012","Viet Nam"
"172351",106.0529,20.2341,"Unknown","2012","Viet Nam"
"172321",105.9522,20.3671,"Unknown","2012","Viet Nam"
"172320",105.9695,20.3845,"Unknown","2012","Viet Nam"
"172319",105.969,20.3497,"Unknown","2012","Viet Nam"
"172282",106.0224,20.0792,"Unknown","2012","Viet Nam"
"172281",105.8916,20.1925,"Unknown","2012","Viet Nam"
"172276",105.9828,18.202,"Unknown","2012","Viet Nam"
"172275",106.6205,20.7587,"Unknown","2012","Viet Nam"
"172274",105.8419820208,18.3488815945,"Centroid Admin2","2012","Viet Nam"
"172273",105.903,18.24,"Unknown","2012","Viet Nam"
"172272",105.9582,18.331,"Unknown","2012","Viet Nam"
"172271",105.9933,18.3285,"Unknown","2012","Viet Nam"
"172212",106.65529982,20.8002118333,"Centroid Admin1","2012","Viet Nam"
"172198",106.3489403106,20.9529583376,"Centroid Admin1","2012","Viet Nam"
"172128",106.6624,17.3001,"Unknown","2012","Viet Nam"
"172127",106.6915256461,17.090871951,"Centroid Admin2","2012","Viet Nam"
"172126",106.6915256461,17.090871951,"Centroid Admin2","2012","Viet Nam"
"171372",104.54,11.17,"Unknown","2012","Cambodia"
"168065",106.0622,20.2892,"Unknown","2012","Viet Nam"
"168059",106.8473,20.9397,"Unknown","2012","Viet Nam"
"167730",106.0033,21.2478,"Unknown","2012","Viet Nam"
"167729",106.2529,21.1302,"Unknown","2012","Viet Nam"
"167721",108.199,15.8189,"Unknown","2012","Viet Nam"
"167663",105.939,18.2449,"Unknown","2012","Viet Nam"
"167662",106.3355,18.0433,"Unknown","2012","Viet Nam"
"167645",106.6037,20.7037,"Unknown","2012","Viet Nam"
"167644",106.5986,20.6726,"Unknown","2012","Viet Nam"
"167633",105.3075,9.8554,"Unknown","2012","Viet Nam"
"167632",106.0823,21.4615,"Unknown","2012","Viet Nam"
"167631",106.6647,20.8026,"Unknown","2012","Viet Nam"
"167625",105.8276,21.5027,"Unknown","2012","Viet Nam"
"167486",106.2666494469,20.9064071637,"Centroid Admin2","2012","Viet Nam"
"167335",105.8405218519,20.5373803887,"Centroid Admin2","2012","Viet Nam"
"167332",107.2908,16.7677,"Unknown","2012","Viet Nam"
"167331",107.275,16.7202,"Unknown","2012","Viet Nam"
"167330",105.6657,19.6172,"Unknown","2012","Viet Nam"
"167143",105.9421,9.4651,"Unknown","2012","Viet Nam"
"167138",107.169,16.8621,"Unknown","2012","Viet Nam"
"167137",107.2502,16.678,"Unknown","2012","Viet Nam"
"167122",105.5231487756,19.7982649163,"Centroid Admin2","2012","Viet Nam"
"167121",105.5231487756,19.7982649163,"Centroid Admin2","2012","Viet Nam"
"6975",105.208088010817,9.27359009834226,"Centroid Admin3","2012","Viet Nam"
"7014",105.208088010817,9.27359009834226,"Centroid Admin3","2012","Viet Nam"
"7015",105.309288650443,9.85440388925132,"Centroid Admin3","2012","Viet Nam"
"7016",105.894198959242,18.3559675106308,"Centroid Admin3","2012","Viet Nam"
"7017",105.917020895068,18.3833165262213,"Centroid Admin3","2012","Viet Nam"
"7018",106.054182345256,18.2960538756975,"Centroid Admin3","2012","Viet Nam"
"7019",105.038138671397,9.75809730326968,"Centroid Admin3","2012","Viet Nam"
"7020",109.040312668254,14.3939650204736,"Centroid Admin3","2012","Viet Nam"
"7021",109.117896079911,14.2846820080975,"Centroid Admin3","2012","Viet Nam"
"7022",109.06684391925,14.3373412423393,"Centroid Admin3","2012","Viet Nam"
"7027",109.153089835142,13.7841015287736,"Centroid Admin3","2012","Viet Nam"
