ID,LON,LAT,QUALITY,DATE,COUNTRY
"160397",105.989535,9.469316,"Centroid Admin3","2010","Viet Nam"
"157427",105.0415715,8.63669093,"Centroid Admin3","2010","Viet Nam"
"157268",105.5366639,19.14548676,"Centroid Admin3","2010","Viet Nam"
"157258",106.0069896,20.30221573,"Centroid Admin3","2010","Viet Nam"
"157257",106.0585555,20.35085034,"Centroid Admin3","2010","Viet Nam"
"156159",108.0575805145,12.6919071908,"Centroid Admin1","2010","Viet Nam"
"156157",105.5045,21.3646,"Unknown","2010","Viet Nam"
"155809",107.8836,14.01539,"Centroid Admin1","2010","Viet Nam"
"155302",105.865485,21.36192817,"Centroid Admin3","2010","Viet Nam"
"154939",108.323557,15.8290315,"Centroid Admin3","2010","Viet Nam"
"154407",108.2429314,12.57246185,"Centroid Admin3","2010","Viet Nam"
"154406",102.68852,18.1328,"Exact","2010","Lao People's Democratic Republic"
"153974",105.33,11.52,"Unknown","2010","Cambodia"
"153863",107.1330374,16.88629351,"Centroid Admin3","2010","Viet Nam"
"153862",108.7498033166,15.2499348254,"Centroid Admin2","2010","Viet Nam"
"153470",106.9682,20.99497,"Centroid Admin3","2010","Viet Nam"
"153288",106.8433,20.84021,"Centroid Admin3","2010","Viet Nam"
"153287",105.8500814,21.98282596,"Centroid Admin3","2010","Viet Nam"
"152834",106.829403,21.007424,"Centroid Admin3","2010","Viet Nam"
"152833",106.107907,21.141634,"Centroid Admin3","2010","Viet Nam"
"152832",106.576707,10.058958,"Centroid Admin3","2010","Viet Nam"
"152831",105.496863,18.747872,"Centroid Admin3","2010","Viet Nam"
"152488",105.134152,21.761927,"Centroid Admin3","2010","Viet Nam"
"152391",104.976274,22.819169,"Centroid Admin3","2010","Viet Nam"
"152390",105.284493,21.701694,"Centroid Admin3","2010","Viet Nam"
"152389",109.173324,12.750682,"Centroid Admin3","2010","Viet Nam"
"152388",109.109465,12.507682,"Centroid Admin3","2010","Viet Nam"
"152387",105.002909,9.353325,"Centroid Admin3","2010","Viet Nam"
"152386",104.999402,9.147541,"Centroid Admin3","2010","Viet Nam"
"152308",105.7445736,18.6846895,"Centroid Admin3","2010","Viet Nam"
"152101",106.1682871,20.3761666,"Centroid Admin3","2010","Viet Nam"
"151880",105.708,18.744,"Centroid Admin3","2010","Viet Nam"
"151879",105.993,18.329,"Centroid Admin3","2010","Viet Nam"
"151878",107.169,16.862,"Centroid Admin3","2010","Viet Nam"
"151876",107.584,14.666,"Centroid Admin3","2010","Viet Nam"
"151875",105.185,9.231,"Centroid Admin3","2010","Viet Nam"
"151874",105.879,9.776,"Centroid Admin3","2010","Viet Nam"
"151870",105.224,9.378,"Centroid Admin3","2010","Viet Nam"
"151869",105.862,18.32,"Centroid Admin3","2010","Viet Nam"
"151868",106.035,18.279,"Centroid Admin3","2010","Viet Nam"
"151867",105.903,18.24,"Centroid Admin3","2010","Viet Nam"
"151866",105.923,18.357,"Centroid Admin3","2010","Viet Nam"
"151623",102.976,21.337,"Centroid Admin3","2010","Viet Nam"
"151622",102.957,21.381,"Centroid Admin3","2010","Viet Nam"
"151591",104.9259491,10.7479515,"Centroid Admin2","2010","Cambodia"
"151584",105.7955982,9.4473658,"Centroid Admin3","2010","Viet Nam"
"151583",105.2040885,9.3201495,"Centroid Admin3","2010","Viet Nam"
"151582",104.9468409,9.1852387,"Centroid Admin3","2010","Viet Nam"
"151581",104.9682336,9.0947913,"Centroid Admin3","2010","Viet Nam"
"151580",105.9615864,18.3025957,"Centroid Admin3","2010","Viet Nam"
"151569",105.905372,18.3560658,"Centroid Admin3","2010","Viet Nam"
