ID,LON,LAT,QUALITY,DATE,COUNTRY
"173557",99.89504,14.60962,"Centroid Admin1","2004","Thailand"
"150282",105.405596,10.546716,"Centroid Admin3","2004","Viet Nam"
"150281",105.539969,9.853958,"Centroid Admin3","2004","Viet Nam"
"150280",105.134901,9.148062,"Centroid Admin3","2004","Viet Nam"
"150279",106.43732,10.425262,"Centroid Admin3","2004","Viet Nam"
"150278",106.402069,10.35593,"Centroid Admin3","2004","Viet Nam"
"150277",106.43732,10.425262,"Centroid Admin3","2004","Viet Nam"
"150276",106.715902,10.321254,"Centroid Admin3","2004","Viet Nam"
"150275",106.372991,10.857143,"Centroid Admin3","2004","Viet Nam"
"150274",106.550577,10.535942,"Centroid Admin3","2004","Viet Nam"
"150273",106.3286,10.633847,"Centroid Admin3","2004","Viet Nam"
"150272",106.461575,10.469273,"Centroid Admin3","2004","Viet Nam"
"150271",105.59041,10.098724,"Centroid Admin3","2004","Viet Nam"
"150270",106.43732,10.425262,"Centroid Admin3","2004","Viet Nam"
"150269",105.457943,10.870605,"Centroid Admin3","2004","Viet Nam"
"150268",106.43732,10.425262,"Centroid Admin3","2004","Viet Nam"
"150267",106.224347,20.185446,"Centroid Admin3","2004","Viet Nam"
"150266",106.183095,10.923655,"Centroid Admin3","2004","Viet Nam"
"150265",106.565117,10.460265,"Centroid Admin3","2004","Viet Nam"
"150264",106.6002,11.810766,"Centroid Admin3","2004","Viet Nam"
"150263",106.053617,10.630944,"Centroid Admin3","2004","Viet Nam"
"150262",105.449171,9.621871,"Centroid Admin3","2004","Viet Nam"
"150261",105.709774,10.100317,"Centroid Admin3","2004","Viet Nam"
"150260",106.404024,9.79772,"Centroid Admin3","2004","Viet Nam"
"150259",105.78644,10.052495,"Centroid Admin3","2004","Viet Nam"
"150258",105.584771,10.46165,"Centroid Admin3","2004","Viet Nam"
"150257",105.789525,10.886702,"Centroid Admin3","2004","Viet Nam"
"150256",105.603019,9.381069,"Centroid Admin3","2004","Viet Nam"
"150255",105.73962,10.073622,"Centroid Admin3","2004","Viet Nam"
"150254",106.402069,10.35593,"Centroid Admin3","2004","Viet Nam"
"150253",106.43732,10.425262,"Centroid Admin3","2004","Viet Nam"
"150252",106.499443,10.209587,"Centroid Admin3","2004","Viet Nam"
"150251",105.905255,9.686305,"Centroid Admin3","2004","Viet Nam"
"150250",106.43732,10.425262,"Centroid Admin3","2004","Viet Nam"
"150249",106.227631,10.416948,"Centroid Admin3","2004","Viet Nam"
"150248",106.308012,10.381298,"Centroid Admin3","2004","Viet Nam"
"150247",105.688704,9.929947,"Centroid Admin3","2004","Viet Nam"
"150246",105.647414,21.027195,"Centroid Admin3","2004","Viet Nam"
"150245",105.885791,21.02014,"Centroid Admin3","2004","Viet Nam"
"150244",106.423067,20.827294,"Centroid Admin3","2004","Viet Nam"
"150243",107.218195,16.754613,"Centroid Admin3","2004","Viet Nam"
"150242",105.570664,9.674688,"Centroid Admin3","2004","Viet Nam"
"150241",105.688704,9.929947,"Centroid Admin3","2004","Viet Nam"
"150240",106.300573,10.417469,"Centroid Admin3","2004","Viet Nam"
"150239",106.302637,10.365258,"Centroid Admin3","2004","Viet Nam"
"150238",105.650278,9.94845,"Centroid Admin3","2004","Viet Nam"
"150237",105.522035,9.697607,"Centroid Admin3","2004","Viet Nam"
"150236",106.468702,10.445006,"Centroid Admin3","2004","Viet Nam"
"150235",105.720254,9.948865,"Centroid Admin3","2004","Viet Nam"
"150234",105.586287,9.72517,"Centroid Admin3","2004","Viet Nam"
"150233",105.729335,10.14714,"Centroid Admin3","2004","Viet Nam"
"150232",105.586287,9.72517,"Centroid Admin3","2004","Viet Nam"
"150231",105.631064,9.865192,"Centroid Admin3","2004","Viet Nam"
"150230",107.122048,10.379241,"Centroid Admin3","2004","Viet Nam"
"150229",105.709774,10.100317,"Centroid Admin3","2004","Viet Nam"
"150228",106.576707,10.058958,"Centroid Admin3","2004","Viet Nam"
"150227",105.154482,9.70376,"Centroid Admin3","2004","Viet Nam"
"150226",105.660188,9.988106,"Centroid Admin3","2004","Viet Nam"
"150225",105.750939,9.999593,"Centroid Admin3","2004","Viet Nam"
"150224",106.266891,9.948355,"Centroid Admin3","2004","Viet Nam"
"150223",105.720254,9.948865,"Centroid Admin3","2004","Viet Nam"
"150222",107.09528,10.354968,"Centroid Admin3","2004","Viet Nam"
"150221",105.767358,9.334342,"Centroid Admin3","2004","Viet Nam"
"150220",105.489994,9.315767,"Centroid Admin3","2004","Viet Nam"
"150219",105.734393,9.351105,"Centroid Admin3","2004","Viet Nam"
"150218",105.670416,9.3061,"Centroid Admin3","2004","Viet Nam"
"150217",106.660157,10.316204,"Centroid Admin3","2004","Viet Nam"
"150216",105.59041,10.098724,"Centroid Admin3","2004","Viet Nam"
"150215",105.784315,10.093066,"Centroid Admin3","2004","Viet Nam"
"150214",105.578489,10.49221,"Centroid Admin3","2004","Viet Nam"
"150213",105.6237,10.290121,"Centroid Admin3","2004","Viet Nam"
"150212",105.578489,10.49221,"Centroid Admin3","2004","Viet Nam"
"150211",105.693769,10.383242,"Centroid Admin3","2004","Viet Nam"
"150210",105.555977,10.311209,"Centroid Admin3","2004","Viet Nam"
"150209",105.494191,10.685452,"Centroid Admin3","2004","Viet Nam"
"150208",105.63073,10.235883,"Centroid Admin3","2004","Viet Nam"
"149261",104.61833,21.94889,"Centroid Admin3","2004","Viet Nam"
"149260",104.64806,21.84167,"Centroid Admin3","2004","Viet Nam"
"149259",104.92778,21.73194,"Centroid Admin3","2004","Viet Nam"
"149258",104.89944,21.71306,"Centroid Admin3","2004","Viet Nam"
"149257",104.88083,21.71056,"Centroid Admin3","2004","Viet Nam"
"149256",104.87194,21.70611,"Centroid Admin3","2004","Viet Nam"
"149255",104.90889,21.71972,"Centroid Admin3","2004","Viet Nam"
"149254",104.90667,21.75583,"Centroid Admin3","2004","Viet Nam"
"149253",104.88167,21.69944,"Centroid Admin3","2004","Viet Nam"
"149252",104.85111,21.63083,"Centroid Admin3","2004","Viet Nam"
"149251",104.815,21.76333,"Centroid Admin3","2004","Viet Nam"
"149250",104.84639,21.74583,"Centroid Admin3","2004","Viet Nam"
"149249",104.90611,21.635,"Centroid Admin3","2004","Viet Nam"
"149248",104.76806,21.82111,"Centroid Admin3","2004","Viet Nam"
"149247",104.84556,21.68972,"Centroid Admin3","2004","Viet Nam"
"149246",104.51194,21.6025,"Centroid Admin3","2004","Viet Nam"
"149245",104.50667,21.59028,"Centroid Admin3","2004","Viet Nam"
"149244",104.49056,21.6,"Centroid Admin3","2004","Viet Nam"
"149243",104.52306,21.585,"Centroid Admin3","2004","Viet Nam"
"149242",104.78111,22.11028,"Centroid Admin3","2004","Viet Nam"
"149241",104.76667,22.09694,"Centroid Admin3","2004","Viet Nam"
"149240",104.82056,22.14778,"Centroid Admin3","2004","Viet Nam"
"149239",104.77611,22.14917,"Centroid Admin3","2004","Viet Nam"
"149238",104.80417,22.0825,"Centroid Admin3","2004","Viet Nam"
"149237",105.57028,21.21722,"Centroid Admin3","2004","Viet Nam"
"149236",105.57,21.17417,"Centroid Admin3","2004","Viet Nam"
"149235",105.59556,21.19139,"Centroid Admin3","2004","Viet Nam"
"149234",105.58806,21.16944,"Centroid Admin3","2004","Viet Nam"
"149233",105.48722,21.25417,"Centroid Admin3","2004","Viet Nam"
"149232",105.4675,21.24444,"Centroid Admin3","2004","Viet Nam"
"149231",105.50528,21.20333,"Centroid Admin3","2004","Viet Nam"
"149230",105.46083,21.2325,"Centroid Admin3","2004","Viet Nam"
"149229",105.49556,21.29167,"Centroid Admin3","2004","Viet Nam"
"149228",105.46722,21.21806,"Centroid Admin3","2004","Viet Nam"
"149227",105.5,21.31639,"Centroid Admin3","2004","Viet Nam"
"149226",105.51056,21.26722,"Centroid Admin3","2004","Viet Nam"
"149225",105.59472,21.30722,"Centroid Admin3","2004","Viet Nam"
"149224",105.60333,21.31944,"Centroid Admin3","2004","Viet Nam"
"149223",105.59917,21.30417,"Centroid Admin3","2004","Viet Nam"
"149222",105.62444,21.315,"Centroid Admin3","2004","Viet Nam"
"149221",105.63278,21.35361,"Centroid Admin3","2004","Viet Nam"
"149220",105.54639,21.33556,"Centroid Admin3","2004","Viet Nam"
"149219",105.54,21.42306,"Centroid Admin3","2004","Viet Nam"
"149218",105.56167,21.35778,"Centroid Admin3","2004","Viet Nam"
"149217",105.75611,21.20583,"Centroid Admin3","2004","Viet Nam"
"149216",105.72694,21.18556,"Centroid Admin3","2004","Viet Nam"
"149215",105.65583,21.16833,"Centroid Admin3","2004","Viet Nam"
"149214",105.70444,21.29444,"Centroid Admin3","2004","Viet Nam"
"149213",105.43861,21.34278,"Centroid Admin3","2004","Viet Nam"
"149212",105.53861,21.47083,"Centroid Admin3","2004","Viet Nam"
"149211",105.50333,21.39528,"Centroid Admin3","2004","Viet Nam"
"149210",105.33889,21.48778,"Centroid Admin3","2004","Viet Nam"
"149209",106.13167,10.12306,"Centroid Admin3","2004","Viet Nam"
"149208",106.14972,10.03472,"Centroid Admin3","2004","Viet Nam"
"149207",106.24778,10.09472,"Centroid Admin3","2004","Viet Nam"
"149206",106.095,10.10861,"Centroid Admin3","2004","Viet Nam"
"149205",106.20139,10.14444,"Centroid Admin3","2004","Viet Nam"
"149204",106.14583,10.13889,"Centroid Admin3","2004","Viet Nam"
"149203",106.10861,10.06389,"Centroid Admin3","2004","Viet Nam"
"149202",106.10361,9.98333,"Centroid Admin3","2004","Viet Nam"
"149201",106.11194,10.01778,"Centroid Admin3","2004","Viet Nam"
"149200",106.09556,9.96389,"Centroid Admin3","2004","Viet Nam"
"149199",105.925,10.26028,"Centroid Admin3","2004","Viet Nam"
"149198",105.88972,10.25778,"Centroid Admin3","2004","Viet Nam"
"149197",105.90556,10.25028,"Centroid Admin3","2004","Viet Nam"
"149196",105.95278,10.25,"Centroid Admin3","2004","Viet Nam"
"149195",105.95417,10.23083,"Centroid Admin3","2004","Viet Nam"
"149194",105.98583,10.25,"Centroid Admin3","2004","Viet Nam"
"149193",105.98472,10.23694,"Centroid Admin3","2004","Viet Nam"
"149192",105.97194,10.23694,"Centroid Admin3","2004","Viet Nam"
"149191",105.96444,10.24694,"Centroid Admin3","2004","Viet Nam"
"149190",105.97528,10.25,"Centroid Admin3","2004","Viet Nam"
"149189",106.01028,9.99833,"Centroid Admin3","2004","Viet Nam"
"149188",105.97889,9.92444,"Centroid Admin3","2004","Viet Nam"
"149187",106.05944,9.99972,"Centroid Admin3","2004","Viet Nam"
"149186",105.95028,9.95861,"Centroid Admin3","2004","Viet Nam"
"149185",105.86778,9.96528,"Centroid Admin3","2004","Viet Nam"
"149184",106.01528,10.04444,"Centroid Admin3","2004","Viet Nam"
"149183",105.93556,9.92889,"Centroid Admin3","2004","Viet Nam"
"149182",106.05111,9.97611,"Centroid Admin3","2004","Viet Nam"
"149181",106.05639,10.06444,"Centroid Admin3","2004","Viet Nam"
"149180",106.06167,10.03611,"Centroid Admin3","2004","Viet Nam"
"149179",105.94694,10.11833,"Centroid Admin3","2004","Viet Nam"
"149178",105.90389,10.00944,"Centroid Admin3","2004","Viet Nam"
"149177",105.96472,10.0625,"Centroid Admin3","2004","Viet Nam"
"149176",105.95778,10.09,"Centroid Admin3","2004","Viet Nam"
"149175",105.905,10.07444,"Centroid Admin3","2004","Viet Nam"
