ID,LON,LAT,QUALITY,DATE,COUNTRY
"174018",100.58328,16.82084,"Centroid Admin2","2008","Thailand"
"150207",107.917261,21.534081,"Centroid Admin3","2008","Viet Nam"
"150199",105.553933,19.222537,"Centroid Admin3","2008","Viet Nam"
"150198",105.582882,19.049295,"Centroid Admin3","2008","Viet Nam"
"150193",106.196811,10.044954,"Centroid Admin3","2008","Viet Nam"
"150192",105.645574,10.030681,"Centroid Admin3","2008","Viet Nam"
"150183",105.579635,9.520204,"Centroid Admin3","2008","Viet Nam"
"150170",105.102436,8.827484,"Centroid Admin3","2008","Viet Nam"
"146925",104.088759,22.63069,"Centroid Admin3","2008","Viet Nam"
"146923",104.101545,22.569269,"Centroid Admin3","2008","Viet Nam"
"146921",103.935475,22.46015,"Centroid Admin3","2008","Viet Nam"
"146920",104.066252,22.346273,"Centroid Admin3","2008","Viet Nam"
"146919",105.092511,22.025903,"Centroid Admin3","2008","Viet Nam"
"146918",105.445946,21.659053,"Centroid Admin3","2008","Viet Nam"
"146917",105.293652,21.605374,"Centroid Admin3","2008","Viet Nam"
"146916",105.338088,21.58768,"Centroid Admin3","2008","Viet Nam"
"146915",105.789867,21.579479,"Centroid Admin3","2008","Viet Nam"
"146914",105.831448,21.560102,"Centroid Admin3","2008","Viet Nam"
"146913",105.290871,21.543029,"Centroid Admin3","2008","Viet Nam"
"146911",105.887178,21.513783,"Centroid Admin3","2008","Viet Nam"
"146910",105.835344,21.462758,"Centroid Admin3","2008","Viet Nam"
"146909",105.835344,21.462758,"Centroid Admin3","2008","Viet Nam"
"146888",105.17857,21.346221,"Centroid Admin3","2008","Viet Nam"
"146874",105.85165,21.316239,"Centroid Admin3","2008","Viet Nam"
"146870",105.17022,21.299644,"Centroid Admin3","2008","Viet Nam"
"146867",103.969042,21.282001,"Centroid Admin3","2008","Viet Nam"
"146836",106.561543,21.066794,"Centroid Admin3","2008","Viet Nam"
"146830",106.815223,20.860925,"Centroid Admin3","2008","Viet Nam"
"146828",106.257031,20.755882,"Centroid Admin3","2008","Viet Nam"
"146811",105.914378,20.652209,"Centroid Admin3","2008","Viet Nam"
"146790",106.068511,20.388605,"Centroid Admin3","2008","Viet Nam"
"146781",105.928626,20.286727,"Centroid Admin3","2008","Viet Nam"
"146780",105.318939,20.285162,"Centroid Admin3","2008","Viet Nam"
"146777",105.827281,20.238303,"Centroid Admin3","2008","Viet Nam"
"146773",106.005415,20.217444,"Centroid Admin3","2008","Viet Nam"
"146772",106.069146,20.180375,"Centroid Admin3","2008","Viet Nam"
"146769",105.582882,19.049295,"Centroid Admin3","2008","Viet Nam"
"146765",105.708266,18.74363,"Centroid Admin3","2008","Viet Nam"
"146764",105.708266,18.74363,"Centroid Admin3","2008","Viet Nam"
"146763",105.631365,18.668547,"Centroid Admin3","2008","Viet Nam"
"146755",106.107293,18.221244,"Centroid Admin3","2008","Viet Nam"
"146754",106.747228,17.296083,"Centroid Admin3","2008","Viet Nam"
"146753",106.747228,17.296083,"Centroid Admin3","2008","Viet Nam"
