ID,LON,LAT,QUALITY,DATE,COUNTRY
"171025",105.8095,21.70293,"Centroid Admin1","2009","Viet Nam"
"171024",106.59748,21.84006,"Centroid Admin1","2009","Viet Nam"
"171023",105.8095,21.70293,"Centroid Admin1","2009","Viet Nam"
"151579",105.9828685,22.7156236,"Centroid Admin3","2009","Viet Nam"
"150205",107.509898,21.410917,"Centroid Admin3","2009","Viet Nam"
"150202",105.777264,9.61886,"Centroid Admin3","2009","Viet Nam"
"150191",105.792726,9.836814,"Centroid Admin3","2009","Viet Nam"
"150190",105.503772,9.74841,"Centroid Admin3","2009","Viet Nam"
"150188",105.459706,9.67264,"Centroid Admin3","2009","Viet Nam"
"150186",105.570274,9.57501,"Centroid Admin3","2009","Viet Nam"
"150184",105.579635,9.520204,"Centroid Admin3","2009","Viet Nam"
"150179",106.92249,20.981326,"Centroid Admin3","2009","Viet Nam"
"150174",105.607496,9.568836,"Centroid Admin3","2009","Viet Nam"
"150171",104.834611,8.818044,"Centroid Admin3","2009","Viet Nam"
"146912",108.0226,21.52919,"Centroid Admin3","2009","Viet Nam"
"146908",102.964924,21.457267,"Centroid Admin3","2009","Viet Nam"
"146905",102.95391,21.40895,"Centroid Admin3","2009","Viet Nam"
"146902",102.956528,21.38097,"Centroid Admin3","2009","Viet Nam"
"146881",102.976324,21.336706,"Centroid Admin3","2009","Viet Nam"
"146871",102.977591,21.300747,"Centroid Admin3","2009","Viet Nam"
"146833",107.1385,21.002453,"Centroid Admin3","2009","Viet Nam"
"146832",107.1385,21.002453,"Centroid Admin3","2009","Viet Nam"
"146771",106.098751,20.016699,"Centroid Admin3","2009","Viet Nam"
"146766",105.362332,18.856832,"Centroid Admin3","2009","Viet Nam"
"146747",107.193842,16.884586,"Centroid Admin3","2009","Viet Nam"
"146746",107.193842,16.884586,"Centroid Admin3","2009","Viet Nam"
"146728",109.170108,12.278323,"Centroid Admin3","2009","Viet Nam"
"146712",105.454996,10.280882,"Centroid Admin3","2009","Viet Nam"
"146710",105.318108,10.223021,"Centroid Admin3","2009","Viet Nam"
"146708",105.378467,10.208202,"Centroid Admin3","2009","Viet Nam"
"146665",105.531149,9.752725,"Centroid Admin3","2009","Viet Nam"
"146639",106.079534,9.485841,"Centroid Admin3","2009","Viet Nam"
"146638",104.940333,9.46671,"Centroid Admin3","2009","Viet Nam"
"146635",105.61735,9.439361,"Centroid Admin3","2009","Viet Nam"
"146634",105.511624,9.4319,"Centroid Admin3","2009","Viet Nam"
"146627",104.962928,9.408364,"Centroid Admin3","2009","Viet Nam"
"146618",105.224476,9.378085,"Centroid Admin3","2009","Viet Nam"
"146583",105.204088,9.320149,"Centroid Admin3","2009","Viet Nam"
"146582",105.204088,9.320149,"Centroid Admin3","2009","Viet Nam"
"146563",105.117808,9.261237,"Centroid Admin3","2009","Viet Nam"
"146562",105.461539,9.23808,"Centroid Admin3","2009","Viet Nam"
"146560",105.185187,9.231236,"Centroid Admin3","2009","Viet Nam"
"146553",105.052764,9.161624,"Centroid Admin3","2009","Viet Nam"
"146551",104.999402,9.147541,"Centroid Admin3","2009","Viet Nam"
"146546",104.890706,9.11198,"Centroid Admin3","2009","Viet Nam"
"146538",104.968233,9.094791,"Centroid Admin3","2009","Viet Nam"
"146529",104.971916,8.871826,"Centroid Admin3","2009","Viet Nam"
"146509",105.878624,22.8837585,"Centroid Admin2","2009","Viet Nam"
"146506",105.89,11.78,"Unknown","2009","Cambodia"
"146491",105.508,21.688,"Centroid Admin3","2009","Viet Nam"
"146490",105.558,21.609,"Centroid Admin3","2009","Viet Nam"
"146292",105.2040885,9.3201495,"Centroid Admin3","2009","Viet Nam"
"134339",102.9763246,21.3367067,"Centroid Admin3","2009","Viet Nam"
"134338",102.9775913,21.3007471,"Centroid Admin3","2009","Viet Nam"
"133649",102.3263474,21.1351871,"Centroid Admin2","2009","Lao People's Democratic Republic"
"133648",102.46502,21.06013,"Centroid Locality","2009","Lao People's Democratic Republic"
"133647",102.46502,21.08203,"Centroid Locality","2009","Lao People's Democratic Republic"
"133646",102.3263474,21.1351871,"Centroid Admin2","2009","Lao People's Democratic Republic"
"132916",106.8425455,20.879525,"Unknown","2009","Viet Nam"
"132414",105.932251,10.097662,"Unknown","2009","Viet Nam"
"132413",105.778284,10.449608,"Unknown","2009","Viet Nam"
"132178",108.8342285,15.2435627,"Unknown","2009","Viet Nam"
"132177",104.6887589,20.3686695,"Unknown","2009","Viet Nam"
"130726",105.5973,9.56275,"Unknown","2009","Viet Nam"
"130715",102.3025,21.0493,"Unknown","2009","Lao People's Democratic Republic"
