ID,LON,LAT,QUALITY,DATE,COUNTRY
"146866",106.181462,21.271815,"Centroid Admin3","2007","Viet Nam"
"146865",106.181462,21.271815,"Centroid Admin3","2007","Viet Nam"
"146864",106.161756,21.271137,"Centroid Admin3","2007","Viet Nam"
"146863",106.161756,21.271137,"Centroid Admin3","2007","Viet Nam"
"146862",106.161756,21.271137,"Centroid Admin3","2007","Viet Nam"
"146861",106.161756,21.271137,"Centroid Admin3","2007","Viet Nam"
"146860",106.161756,21.271137,"Centroid Admin3","2007","Viet Nam"
"146859",106.161756,21.271137,"Centroid Admin3","2007","Viet Nam"
"146858",106.161756,21.271137,"Centroid Admin3","2007","Viet Nam"
"146857",106.127048,21.268801,"Centroid Admin3","2007","Viet Nam"
"146856",105.976967,21.258494,"Centroid Admin3","2007","Viet Nam"
"146855",106.159381,21.236182,"Centroid Admin3","2007","Viet Nam"
"146854",106.159381,21.236182,"Centroid Admin3","2007","Viet Nam"
"146853",106.159381,21.236182,"Centroid Admin3","2007","Viet Nam"
"146852",106.159381,21.236182,"Centroid Admin3","2007","Viet Nam"
"146851",106.286779,21.221077,"Centroid Admin3","2007","Viet Nam"
"146850",106.286779,21.221077,"Centroid Admin3","2007","Viet Nam"
"146849",106.286779,21.221077,"Centroid Admin3","2007","Viet Nam"
"146848",106.380666,21.213157,"Centroid Admin3","2007","Viet Nam"
"146847",106.380666,21.213157,"Centroid Admin3","2007","Viet Nam"
"146846",106.107933,21.212053,"Centroid Admin3","2007","Viet Nam"
"146845",106.107933,21.212053,"Centroid Admin3","2007","Viet Nam"
"146844",106.107933,21.212053,"Centroid Admin3","2007","Viet Nam"
"146843",103.992183,21.204181,"Centroid Admin3","2007","Viet Nam"
"146842",106.308435,21.157725,"Centroid Admin3","2007","Viet Nam"
"146841",106.28908,21.145083,"Centroid Admin3","2007","Viet Nam"
"146840",105.777053,21.132798,"Centroid Admin3","2007","Viet Nam"
"146839",106.519473,21.112388,"Centroid Admin3","2007","Viet Nam"
"146838",106.472736,21.111094,"Centroid Admin3","2007","Viet Nam"
"146837",106.524132,21.091383,"Centroid Admin3","2007","Viet Nam"
"146835",106.693688,21.058367,"Centroid Admin3","2007","Viet Nam"
"146834",105.614508,21.057225,"Centroid Admin3","2007","Viet Nam"
"146831",107.1385,21.002453,"Centroid Admin3","2007","Viet Nam"
"146829",106.219016,20.821558,"Centroid Admin3","2007","Viet Nam"
"146827",106.507946,20.749481,"Centroid Admin3","2007","Viet Nam"
"146826",106.507946,20.749481,"Centroid Admin3","2007","Viet Nam"
"146825",106.507946,20.749481,"Centroid Admin3","2007","Viet Nam"
"146824",106.507946,20.749481,"Centroid Admin3","2007","Viet Nam"
"146823",106.507946,20.749481,"Centroid Admin3","2007","Viet Nam"
"146822",106.732606,20.747333,"Centroid Admin3","2007","Viet Nam"
"146821",106.732606,20.747333,"Centroid Admin3","2007","Viet Nam"
"146820",106.732606,20.747333,"Centroid Admin3","2007","Viet Nam"
"146819",106.71168,20.735228,"Centroid Admin3","2007","Viet Nam"
"146818",106.71168,20.735228,"Centroid Admin3","2007","Viet Nam"
"146817",106.71168,20.735228,"Centroid Admin3","2007","Viet Nam"
"146816",106.562304,20.730157,"Centroid Admin3","2007","Viet Nam"
"146815",106.183949,20.703326,"Centroid Admin3","2007","Viet Nam"
"146814",106.598572,20.672594,"Centroid Admin3","2007","Viet Nam"
"146813",106.562341,20.664179,"Centroid Admin3","2007","Viet Nam"
"146812",105.903634,20.653162,"Centroid Admin3","2007","Viet Nam"
"146810",106.491473,20.64467,"Centroid Admin3","2007","Viet Nam"
"146809",106.491473,20.64467,"Centroid Admin3","2007","Viet Nam"
"146808",106.491473,20.64467,"Centroid Admin3","2007","Viet Nam"
"146807",106.491473,20.64467,"Centroid Admin3","2007","Viet Nam"
"146806",106.491473,20.64467,"Centroid Admin3","2007","Viet Nam"
"146805",106.491473,20.64467,"Centroid Admin3","2007","Viet Nam"
"146804",106.299146,20.610503,"Centroid Admin3","2007","Viet Nam"
"146803",106.286919,20.604791,"Centroid Admin3","2007","Viet Nam"
"146802",106.207741,20.579338,"Centroid Admin3","2007","Viet Nam"
"146801",106.301872,20.542997,"Centroid Admin3","2007","Viet Nam"
"146800",106.131615,20.5354,"Centroid Admin3","2007","Viet Nam"
"146799",106.020814,20.527189,"Centroid Admin3","2007","Viet Nam"
"146798",106.479996,20.500236,"Centroid Admin3","2007","Viet Nam"
"146797",106.448429,20.497628,"Centroid Admin3","2007","Viet Nam"
"146796",106.344668,20.493198,"Centroid Admin3","2007","Viet Nam"
"146795",106.321871,20.48847,"Centroid Admin3","2007","Viet Nam"
"146794",106.298689,20.474299,"Centroid Admin3","2007","Viet Nam"
"146793",106.163522,20.46217,"Centroid Admin3","2007","Viet Nam"
"146792",106.06556,20.426375,"Centroid Admin3","2007","Viet Nam"
"146791",106.11277,20.42156,"Centroid Admin3","2007","Viet Nam"
"146789",106.196584,20.386972,"Centroid Admin3","2007","Viet Nam"
"146788",105.939358,20.385345,"Centroid Admin3","2007","Viet Nam"
"146787",105.742993,20.344243,"Centroid Admin3","2007","Viet Nam"
"146786",105.795126,20.334637,"Centroid Admin3","2007","Viet Nam"
"146785",106.492969,20.317152,"Centroid Admin3","2007","Viet Nam"
"146784",106.561923,20.316088,"Centroid Admin3","2007","Viet Nam"
"146783",106.461853,20.298789,"Centroid Admin3","2007","Viet Nam"
"146782",106.205595,20.295997,"Centroid Admin3","2007","Viet Nam"
"146779",105.793014,20.279371,"Centroid Admin3","2007","Viet Nam"
"146778",105.793014,20.279371,"Centroid Admin3","2007","Viet Nam"
"146776",105.827281,20.238303,"Centroid Admin3","2007","Viet Nam"
"146775",105.827281,20.238303,"Centroid Admin3","2007","Viet Nam"
"146774",106.461143,20.230315,"Centroid Admin3","2007","Viet Nam"
"146770",106.084659,19.990759,"Centroid Admin3","2007","Viet Nam"
"146768",105.601511,18.982515,"Centroid Admin3","2007","Viet Nam"
"146767",105.572636,18.931307,"Centroid Admin3","2007","Viet Nam"
"146762",105.631365,18.668547,"Centroid Admin3","2007","Viet Nam"
"146761",105.631365,18.668547,"Centroid Admin3","2007","Viet Nam"
"146760",105.845198,18.506115,"Centroid Admin3","2007","Viet Nam"
"146759",105.874186,18.501941,"Centroid Admin3","2007","Viet Nam"
"146758",105.874186,18.501941,"Centroid Admin3","2007","Viet Nam"
"146757",105.874186,18.501941,"Centroid Admin3","2007","Viet Nam"
"146756",105.858016,18.450449,"Centroid Admin3","2007","Viet Nam"
"146752",106.827283,17.241696,"Centroid Admin3","2007","Viet Nam"
"146749",107.110421,16.951338,"Centroid Admin3","2007","Viet Nam"
"146748",107.128368,16.91514,"Centroid Admin3","2007","Viet Nam"
"146744",108.304414,15.885351,"Centroid Admin3","2007","Viet Nam"
"146743",108.297533,15.850879,"Centroid Admin3","2007","Viet Nam"
"146742",108.337002,15.848556,"Centroid Admin3","2007","Viet Nam"
"146741",108.37163,15.84333,"Centroid Admin3","2007","Viet Nam"
"146736",108.496045,15.555334,"Centroid Admin3","2007","Viet Nam"
"146724",105.753193,10.547122,"Centroid Admin3","2007","Viet Nam"
"146722",105.778284,10.449608,"Centroid Admin3","2007","Viet Nam"
"146721",105.778284,10.449608,"Centroid Admin3","2007","Viet Nam"
"146720",105.778284,10.449608,"Centroid Admin3","2007","Viet Nam"
"146719",105.778284,10.449608,"Centroid Admin3","2007","Viet Nam"
"146718",105.778284,10.449608,"Centroid Admin3","2007","Viet Nam"
"146716",105.611528,10.387793,"Centroid Admin3","2007","Viet Nam"
"146715",105.792138,10.384841,"Centroid Admin3","2007","Viet Nam"
"146714",105.587752,10.293219,"Centroid Admin3","2007","Viet Nam"
"146713",105.707269,10.293214,"Centroid Admin3","2007","Viet Nam"
"146707",105.666448,10.189225,"Centroid Admin3","2007","Viet Nam"
"146705",106.326522,10.117549,"Centroid Admin3","2007","Viet Nam"
"146704",105.828353,10.08731,"Centroid Admin3","2007","Viet Nam"
"146703",105.828353,10.08731,"Centroid Admin3","2007","Viet Nam"
"146700",105.479981,10.080179,"Centroid Admin3","2007","Viet Nam"
"146696",105.647525,10.070216,"Centroid Admin3","2007","Viet Nam"
"146695",105.604325,10.059559,"Centroid Admin3","2007","Viet Nam"
"146689",106.061263,10.001908,"Centroid Admin3","2007","Viet Nam"
"146687",106.338051,9.97969,"Centroid Admin3","2007","Viet Nam"
"146686",105.759084,9.976256,"Centroid Admin3","2007","Viet Nam"
"146685",105.518618,9.962805,"Centroid Admin3","2007","Viet Nam"
"146683",105.060024,9.91856,"Centroid Admin3","2007","Viet Nam"
"146682",105.060024,9.91856,"Centroid Admin3","2007","Viet Nam"
"146681",106.213206,9.914873,"Centroid Admin3","2007","Viet Nam"
"146680",106.029473,9.903115,"Centroid Admin3","2007","Viet Nam"
"146676",106.355319,9.854983,"Centroid Admin3","2007","Viet Nam"
"146675",106.355319,9.854983,"Centroid Admin3","2007","Viet Nam"
"146674",106.303532,9.82617,"Centroid Admin3","2007","Viet Nam"
"146673",105.633042,9.809872,"Centroid Admin3","2007","Viet Nam"
"146670",105.256463,9.789419,"Centroid Admin3","2007","Viet Nam"
"146669",106.357775,9.776756,"Centroid Admin3","2007","Viet Nam"
"146668",106.307115,9.767838,"Centroid Admin3","2007","Viet Nam"
"146667",106.307115,9.767838,"Centroid Admin3","2007","Viet Nam"
"146666",106.383043,9.754548,"Centroid Admin3","2007","Viet Nam"
"146663",105.277787,9.741924,"Centroid Admin3","2007","Viet Nam"
"146662",104.997826,9.717452,"Centroid Admin3","2007","Viet Nam"
"146661",106.313668,9.670609,"Centroid Admin3","2007","Viet Nam"
"146660",105.843802,9.63473,"Centroid Admin3","2007","Viet Nam"
"146659",105.361756,9.626635,"Centroid Admin3","2007","Viet Nam"
"146658",105.361756,9.626635,"Centroid Admin3","2007","Viet Nam"
"146657",105.25489,9.57106,"Centroid Admin3","2007","Viet Nam"
"146656",105.385718,9.562052,"Centroid Admin3","2007","Viet Nam"
"146655",105.385718,9.562052,"Centroid Admin3","2007","Viet Nam"
"146650",105.47778,9.536949,"Centroid Admin3","2007","Viet Nam"
"146649",105.47778,9.536949,"Centroid Admin3","2007","Viet Nam"
"146648",105.47778,9.536949,"Centroid Admin3","2007","Viet Nam"
"146647",105.47778,9.536949,"Centroid Admin3","2007","Viet Nam"
"146646",105.47778,9.536949,"Centroid Admin3","2007","Viet Nam"
"146643",105.519565,9.498305,"Centroid Admin3","2007","Viet Nam"
"146642",105.519565,9.498305,"Centroid Admin3","2007","Viet Nam"
"146637",104.940333,9.46671,"Centroid Admin3","2007","Viet Nam"
"146636",105.460196,9.451145,"Centroid Admin3","2007","Viet Nam"
"146633",105.511624,9.4319,"Centroid Admin3","2007","Viet Nam"
"146632",105.511624,9.4319,"Centroid Admin3","2007","Viet Nam"
"146631",105.511624,9.4319,"Centroid Admin3","2007","Viet Nam"
"146630",105.511624,9.4319,"Centroid Admin3","2007","Viet Nam"
"146629",105.511624,9.4319,"Centroid Admin3","2007","Viet Nam"
"146626",105.54112,9.398671,"Centroid Admin3","2007","Viet Nam"
"146625",105.54112,9.398671,"Centroid Admin3","2007","Viet Nam"
"146619",105.603019,9.381069,"Centroid Admin3","2007","Viet Nam"
"146617",105.224476,9.378085,"Centroid Admin3","2007","Viet Nam"
"146616",105.43529,9.377293,"Centroid Admin3","2007","Viet Nam"
"146615",105.43529,9.377293,"Centroid Admin3","2007","Viet Nam"
"146614",105.821273,9.367546,"Centroid Admin3","2007","Viet Nam"
"146613",105.821273,9.367546,"Centroid Admin3","2007","Viet Nam"
"146612",105.659902,9.362487,"Centroid Admin3","2007","Viet Nam"
"146611",105.659902,9.362487,"Centroid Admin3","2007","Viet Nam"
"146610",105.659902,9.362487,"Centroid Admin3","2007","Viet Nam"
"146609",105.659902,9.362487,"Centroid Admin3","2007","Viet Nam"
"146608",105.659902,9.362487,"Centroid Admin3","2007","Viet Nam"
"146607",105.493274,9.360466,"Centroid Admin3","2007","Viet Nam"
"146606",105.493274,9.360466,"Centroid Admin3","2007","Viet Nam"
"146605",105.493274,9.360466,"Centroid Admin3","2007","Viet Nam"
"146604",105.493274,9.360466,"Centroid Admin3","2007","Viet Nam"
"146595",105.002909,9.353325,"Centroid Admin3","2007","Viet Nam"
"146593",105.609263,9.33416,"Centroid Admin3","2007","Viet Nam"
"146591",104.895181,9.332238,"Centroid Admin3","2007","Viet Nam"
"146589",105.547413,9.33028,"Centroid Admin3","2007","Viet Nam"
"146588",105.547413,9.33028,"Centroid Admin3","2007","Viet Nam"
"146587",105.547413,9.33028,"Centroid Admin3","2007","Viet Nam"
"146581",105.489994,9.315767,"Centroid Admin3","2007","Viet Nam"
"146580",105.489994,9.315767,"Centroid Admin3","2007","Viet Nam"
"146579",105.489994,9.315767,"Centroid Admin3","2007","Viet Nam"
"146578",105.489994,9.315767,"Centroid Admin3","2007","Viet Nam"
"146577",105.670416,9.3061,"Centroid Admin3","2007","Viet Nam"
"146576",105.670416,9.3061,"Centroid Admin3","2007","Viet Nam"
"146575",105.670416,9.3061,"Centroid Admin3","2007","Viet Nam"
"146574",105.670416,9.3061,"Centroid Admin3","2007","Viet Nam"
"146573",105.670416,9.3061,"Centroid Admin3","2007","Viet Nam"
"146572",105.387115,9.30483,"Centroid Admin3","2007","Viet Nam"
"146571",105.449081,9.304031,"Centroid Admin3","2007","Viet Nam"
"146570",105.449081,9.304031,"Centroid Admin3","2007","Viet Nam"
"146569",105.698895,9.295077,"Centroid Admin3","2007","Viet Nam"
"146568",105.568861,9.28833,"Centroid Admin3","2007","Viet Nam"
"146567",105.568861,9.28833,"Centroid Admin3","2007","Viet Nam"
"146566",105.568861,9.28833,"Centroid Admin3","2007","Viet Nam"
"146565",105.568861,9.28833,"Centroid Admin3","2007","Viet Nam"
"146561",105.461539,9.23808,"Centroid Admin3","2007","Viet Nam"
"146559",105.185187,9.231236,"Centroid Admin3","2007","Viet Nam"
"146555",105.547426,9.187911,"Centroid Admin3","2007","Viet Nam"
"146550",104.999402,9.147541,"Centroid Admin3","2007","Viet Nam"
"146549",104.999402,9.147541,"Centroid Admin3","2007","Viet Nam"
"146537",104.932469,9.091999,"Centroid Admin3","2007","Viet Nam"
"146533",105.078421,8.976962,"Centroid Admin3","2007","Viet Nam"
"146530",105.023781,8.930745,"Centroid Admin3","2007","Viet Nam"
"146528",105.033534,8.714138,"Centroid Admin3","2007","Viet Nam"
"121313",105.38,11.78,"Unknown","2007","Cambodia"
"117299",104.71667,16.53306,"Centroid Admin3","2007","Thailand"
"117250",103,18.33306,"Unknown","2007","Lao People's Democratic Republic"
"117242",103,18.33306,"Unknown","2007","Lao People's Democratic Republic"
"117235",105.86667,14.88306,"Unknown","2007","Lao People's Democratic Republic"
"117226",104.75,16.55,"Unknown","2007","Lao People's Democratic Republic"
"116482",102.66,17.91,"Unknown","2007","Lao People's Democratic Republic"
"116454",103,18.33306,"Unknown","2007","Lao People's Democratic Republic"
"115984",100.28889,14.61889,"Centroid Admin3","2007","Thailand"
"115345",102.29972,17.91667,"Centroid Admin3","2007","Thailand"
"114900",100.5,16.91667,"Centroid Admin3","2007","Thailand"
